timestamp,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
1739305945.1280105,-11.461450576782227,-10.232057571411133,-9.089269638061523,-8.222342491149902,-8.027678489685059,-9.19086742401123,-8.576961517333984,-8.122289657592773,-7.717625141143799,-9.820972442626953,-9.434313774108887,-8.955310821533203,-8.517016410827637,-10.455721855163574,-10.19839859008789,-9.736371994018555,-9.311107635498047,-11.234105110168457,-10.93564224243164,-10.697111129760742,-10.31144905090332,-8.362971305847168,-8.638181686401367,-8.619767189025879,-8.154487609863281,-7.772611141204834,-6.668427467346191,-6.0856122970581055,-5.7616682052612305,-5.636034965515137,-6.186654090881348,-5.32652473449707,-4.921886920928955,-4.890902996063232,-5.939244747161865,-5.010177135467529,-4.7215962409973145,-4.919016361236572,-5.892455577850342,-4.933671474456787,-4.8033447265625,-5.04757022857666,-0.027362355962395668,-0.02759423665702343,-0.02779998630285263,-0.027346936985850334,-0.027810625731945038,-0.028383446857333183,-0.02860121987760067,-0.028425278142094612,-0.027983276173472404,-0.028495509177446365,-0.029167402535676956,-0.028759658336639404,-0.027335960417985916,-0.02822384051978588,-0.02871248871088028,-0.028291892260313034,-0.027351660653948784,-0.028058834373950958,-0.02760419249534607,-0.027707092463970184,-0.027109289541840553
1739305945.2763686,-11.537114143371582,-10.310661315917969,-9.08569049835205,-8.267203330993652,-8.056371688842773,-9.327754020690918,-8.633068084716797,-8.201306343078613,-7.691394329071045,-9.905877113342285,-9.550822257995605,-9.031046867370605,-8.557075500488281,-10.602770805358887,-10.370782852172852,-9.87578296661377,-9.312249183654785,-11.320413589477539,-11.111872673034668,-10.772061347961426,-10.380699157714844,-8.404644012451172,-8.692095756530762,-8.565576553344727,-8.156805038452148,-7.7219438552856445,-6.771323204040527,-6.166240215301514,-5.838042259216309,-5.570200443267822,-6.248080253601074,-5.44577169418335,-4.959222793579102,-4.8843488693237305,-6.016411781311035,-5.1045308113098145,-4.78519344329834,-4.893180847167969,-5.934407711029053,-4.997774600982666,-4.826663494110107,-5.0431928634643555,-0.02754729613661766,-0.02772572450339794,-0.027620723471045494,-0.02730829082429409,-0.027623703703284264,-0.02871568687260151,-0.0287946704775095,-0.028608139604330063,-0.027564508840441704,-0.0286577008664608,-0.029525304213166237,-0.02890222705900669,-0.02744992822408676,-0.028536908328533173,-0.029027219861745834,-0.028606971725821495,-0.027355335652828217,-0.028198497369885445,-0.027902409434318542,-0.027685873210430145,-0.027162881568074226
1739305945.4089272,-11.62726879119873,-10.36282730102539,-9.21412181854248,-8.385297775268555,-8.040570259094238,-9.53040599822998,-8.849125862121582,-8.355411529541016,-7.883760452270508,-10.028038024902344,-9.680191040039062,-9.177146911621094,-8.578424453735352,-10.730355262756348,-10.361228942871094,-9.816357612609863,-9.10059928894043,-11.405936241149902,-11.197172164916992,-10.89804458618164,-10.337725639343262,-8.408590316772461,-8.637081146240234,-8.616950988769531,-8.17696475982666,-7.617921829223633,-6.836300849914551,-6.217341899871826,-5.875420570373535,-5.6515302658081055,-6.246398448944092,-5.4565205574035645,-5.00624418258667,-4.840502738952637,-6.013782024383545,-5.045376777648926,-4.6919636726379395,-4.6852498054504395,-5.922032356262207,-4.985483169555664,-4.816338062286377,-4.934699535369873,-0.027691949158906937,-0.027717776596546173,-0.027919748798012733,-0.027601031586527824,-0.02748340182006359,-0.02924814075231552,-0.02931807190179825,-0.028942538425326347,-0.028059007599949837,-0.028850313276052475,-0.02975410595536232,-0.029281580820679665,-0.027423636987805367,-0.028731072321534157,-0.028840018436312675,-0.02827814221382141,-0.02658172696828842,-0.028205769136548042,-0.027911068871617317,-0.027870604768395424,-0.026841340586543083
1739305945.5461612,-11.675322532653809,-10.441184043884277,-9.317495346069336,-8.503933906555176,-7.872413158416748,-9.66593074798584,-8.818988800048828,-8.293596267700195,-7.785530090332031,-10.236442565917969,-9.595849990844727,-9.057767868041992,-8.487808227539062,-10.738359451293945,-10.299763679504395,-9.790122985839844,-9.115439414978027,-11.349747657775879,-11.106907844543457,-10.82840633392334,-10.32479476928711,-8.288558006286621,-8.554715156555176,-8.565787315368652,-8.3012056350708,-7.780165672302246,-6.8255934715271,-6.078482151031494,-5.678735256195068,-5.361047744750977,-6.262306213378906,-5.319397449493408,-4.872955799102783,-4.5764241218566895,-5.930308818817139,-4.976604461669922,-4.543984889984131,-4.255589485168457,-5.8519392013549805,-4.963773250579834,-4.645142555236816,-4.427189350128174,-0.027554403990507126,-0.027706291526556015,-0.028057675808668137,-0.028075797483325005,-0.02764183096587658,-0.029386287555098534,-0.029116196557879448,-0.02870716154575348,-0.028327247127890587,-0.0291973315179348,-0.02912667952477932,-0.028713682666420937,-0.02803967520594597,-0.028519125655293465,-0.02842196822166443,-0.028020912781357765,-0.027247173711657524,-0.027988851070404053,-0.027462748810648918,-0.027381829917430878,-0.02699905075132847
1739305945.7119596,-11.710596084594727,-10.84285831451416,-9.830408096313477,-9.221551895141602,-8.682977676391602,-9.96332836151123,-9.355759620666504,-8.809889793395996,-8.284817695617676,-10.345603942871094,-9.70279598236084,-9.03284740447998,-8.47404956817627,-10.811816215515137,-10.185446739196777,-9.56972599029541,-8.983270645141602,-11.23581314086914,-10.798456192016602,-10.280594825744629,-9.788939476013184,-8.096464157104492,-8.481480598449707,-8.350276947021484,-8.294547080993652,-8.189291954040527,-6.5968427658081055,-6.015291690826416,-5.606473445892334,-5.315601825714111,-6.077000617980957,-5.187107086181641,-4.665716648101807,-4.366945266723633,-5.854228973388672,-4.85725736618042,-4.362501621246338,-4.0655741691589355,-5.756707668304443,-4.896083354949951,-4.503997325897217,-4.271770477294922,-0.02757052145898342,-0.02830706723034382,-0.028798481449484825,-0.02960134483873844,-0.030122919008135796,-0.02930656261742115,-0.03018094412982464,-0.030177881941199303,-0.030358657240867615,-0.02876698039472103,-0.029093148186802864,-0.028721395879983902,-0.028868474066257477,-0.02834436111152172,-0.02811397798359394,-0.027807394042611122,-0.027803434059023857,-0.027515310794115067,-0.026919513940811157,-0.026423688977956772,-0.026241939514875412
1739305945.853463,-12.174419403076172,-11.695208549499512,-11.113973617553711,-10.794386863708496,-10.459609985351562,-10.986190795898438,-10.428471565246582,-9.95486068725586,-9.45606517791748,-11.270746231079102,-10.52962589263916,-9.89229965209961,-9.296464920043945,-11.4838285446167,-10.760239601135254,-10.092741966247559,-9.51544189453125,-11.782272338867188,-11.053834915161133,-10.452667236328125,-9.858830451965332,-7.612037181854248,-7.948243141174316,-7.709338665008545,-7.540771484375,-7.504883289337158,-5.96701717376709,-5.270950794219971,-4.923320293426514,-4.651302337646484,-5.652833461761475,-4.693527698516846,-4.230213165283203,-3.9648807048797607,-5.526618003845215,-4.4295654296875,-4.032312393188477,-3.853999376296997,-5.597462177276611,-4.797266960144043,-4.555145740509033,-4.441038131713867,-0.027383456006646156,-0.028484543785452843,-0.02959468401968479,-0.030615167692303658,-0.03174949437379837,-0.02934836596250534,-0.030025450512766838,-0.030416658148169518,-0.03057730756700039,-0.02895720861852169,-0.0289204902946949,-0.02891712635755539,-0.02903391793370247,-0.028133487328886986,-0.02772143855690956,-0.02756866067647934,-0.027741070836782455,-0.02744816243648529,-0.02649243362247944,-0.02618844248354435,-0.02587326429784298
1739305945.9788597,-12.535082817077637,-12.031044960021973,-11.777458190917969,-11.637446403503418,-11.2709321975708,-11.932331085205078,-11.326689720153809,-10.576789855957031,-10.020934104919434,-12.003348350524902,-11.297330856323242,-10.526243209838867,-9.818017959594727,-12.072277069091797,-11.452163696289062,-10.688796997070312,-10.000018119812012,-12.020635604858398,-11.401638984680176,-10.808409690856934,-10.2341890335083,-7.527041435241699,-7.7603535652160645,-7.576323986053467,-7.3897929191589355,-7.178380966186523,-6.145064830780029,-5.441988468170166,-4.917281150817871,-4.618374347686768,-5.79800271987915,-4.882017612457275,-4.396754741668701,-4.104692459106445,-5.658179759979248,-4.646944522857666,-4.2985076904296875,-4.10011100769043,-5.641096115112305,-5.028690814971924,-4.875272750854492,-4.7869791984558105,-0.028061052784323692,-0.028804412111639977,-0.030448321253061295,-0.031569331884384155,-0.032074905931949615,-0.031031092628836632,-0.031605567783117294,-0.031172171235084534,-0.03108849748969078,-0.030204981565475464,-0.03034617379307747,-0.030136428773403168,-0.029911020770668983,-0.02913481928408146,-0.029267139732837677,-0.029110794886946678,-0.028889968991279602,-0.027739958837628365,-0.02745821140706539,-0.027413126081228256,-0.0271998830139637
1739305946.1188328,-13.321571350097656,-12.63729190826416,-12.593318939208984,-12.426901817321777,-12.462060928344727,-13.027653694152832,-11.998018264770508,-11.328763961791992,-10.637373924255371,-13.209796905517578,-11.856766700744629,-10.993738174438477,-10.334074020385742,-13.154605865478516,-11.677988052368164,-10.719084739685059,-10.0951509475708,-12.846197128295898,-11.589905738830566,-10.76437759399414,-10.118345260620117,-7.739196300506592,-7.85060453414917,-7.535204887390137,-7.168278694152832,-7.090689182281494,-6.442062854766846,-5.375526428222656,-4.905331134796143,-4.539936542510986,-6.2169084548950195,-4.97958517074585,-4.590582847595215,-4.401829719543457,-6.127920150756836,-4.886816501617432,-4.6077880859375,-4.5611748695373535,-6.178877353668213,-5.4878716468811035,-5.381896495819092,-5.369288921356201,-0.029753081500530243,-0.029973268508911133,-0.03160680830478668,-0.03223922848701477,-0.03353578969836235,-0.03267799690365791,-0.031858354806900024,-0.03202733024954796,-0.031844522804021835,-0.032399605959653854,-0.031088635325431824,-0.031113913282752037,-0.03128521144390106,-0.03141888603568077,-0.0298935454338789,-0.029574289917945862,-0.02974703349173069,-0.029913652688264847,-0.0286647230386734,-0.02830967679619789,-0.027943383902311325
1739305946.2446296,-13.990710258483887,-13.78635025024414,-13.281118392944336,-12.625703811645508,-12.035914421081543,-13.61967945098877,-12.393916130065918,-11.674798011779785,-11.046915054321289,-13.510687828063965,-12.36384391784668,-11.353989601135254,-10.594017028808594,-13.338714599609375,-12.151837348937988,-11.048407554626465,-10.323458671569824,-12.921809196472168,-11.68808650970459,-10.951335906982422,-10.403946876525879,-7.589151382446289,-7.724340438842773,-7.152884006500244,-6.464250087738037,-6.028118133544922,-6.234163761138916,-5.361293315887451,-4.990137577056885,-4.743374347686768,-6.030527114868164,-5.135161876678467,-4.800041198730469,-4.649427890777588,-6.076591491699219,-5.3464155197143555,-5.121109962463379,-5.083476543426514,-6.262880325317383,-5.964468002319336,-6.030228614807129,-6.1204705238342285,-0.03037228062748909,-0.03180326521396637,-0.03222319483757019,-0.03165823593735695,-0.031207846477627754,-0.032840270549058914,-0.0320645309984684,-0.032296039164066315,-0.03243860974907875,-0.03198128193616867,-0.03191285952925682,-0.031837791204452515,-0.03174877539277077,-0.031070325523614883,-0.031209835782647133,-0.030735569074749947,-0.03068270906805992,-0.029760941863059998,-0.029331954196095467,-0.029232097789645195,-0.02932928502559662
1739305946.3780134,-15.031403541564941,-14.983684539794922,-14.342462539672852,-13.606441497802734,-13.021244049072266,-14.477296829223633,-13.5352201461792,-12.759583473205566,-12.052937507629395,-14.162962913513184,-13.14885139465332,-12.04803466796875,-11.357217788696289,-13.690793991088867,-12.328985214233398,-11.41430950164795,-10.767833709716797,-13.185633659362793,-11.72299575805664,-10.973298072814941,-10.34904956817627,-7.791640758514404,-7.3536176681518555,-6.848272323608398,-6.416435241699219,-6.311832427978516,-6.3699421882629395,-5.812282085418701,-5.5129218101501465,-5.282819747924805,-6.261441230773926,-5.589341640472412,-5.208351135253906,-5.145198822021484,-6.418910503387451,-5.759819984436035,-5.635807991027832,-5.631227970123291,-6.752625465393066,-6.42838716506958,-6.476332664489746,-6.5116400718688965,-0.0321081317961216,-0.033014412969350815,-0.03328627347946167,-0.033138420432806015,-0.03309648111462593,-0.03386305645108223,-0.03437833487987518,-0.03460798040032387,-0.03475917875766754,-0.03291000425815582,-0.03350578993558884,-0.03323936462402344,-0.03347165510058403,-0.03167043253779411,-0.031584881246089935,-0.03175254538655281,-0.03190670907497406,-0.03050846792757511,-0.029728135094046593,-0.029612982645630836,-0.02950851060450077
1739305946.5115242,-14.979768753051758,-16.441329956054688,-17.66020965576172,-18.854724884033203,-20.65047264099121,-14.947089195251465,-14.203245162963867,-13.702495574951172,-13.242474555969238,-14.507004737854004,-13.202147483825684,-12.295975685119629,-11.60192584991455,-13.874285697937012,-12.492968559265137,-11.676778793334961,-11.061508178710938,-13.340983390808105,-12.175846099853516,-11.505574226379395,-10.855005264282227,-7.6429338455200195,-7.846151828765869,-8.189571380615234,-8.623188972473145,-9.476794242858887,-6.424313545227051,-5.869207859039307,-5.728872776031494,-5.625272750854492,-6.4252190589904785,-5.681362628936768,-5.573245525360107,-5.5627875328063965,-6.594407558441162,-6.03322696685791,-6.008136749267578,-6.0220417976379395,-6.962158679962158,-6.904263973236084,-7.014176845550537,-6.978349208831787,-0.03193476423621178,-0.036127276718616486,-0.040772803127765656,-0.045625220984220505,-0.05193391069769859,-0.03472861275076866,-0.03570133075118065,-0.0367419607937336,-0.03751925751566887,-0.03362913429737091,-0.03347025439143181,-0.03391840308904648,-0.033947430551052094,-0.03209300711750984,-0.03190816938877106,-0.03228398784995079,-0.03235672786831856,-0.030861323699355125,-0.030870629474520683,-0.03096439316868782,-0.03059506230056286
1739305946.6438825,-15.85719108581543,-15.34888744354248,-14.75995922088623,-14.216530799865723,-13.688558578491211,-15.059212684631348,-14.095586776733398,-13.397442817687988,-12.866522789001465,-15.155546188354492,-14.401421546936035,-13.620258331298828,-12.922484397888184,-15.12472152709961,-13.731707572937012,-12.963191032409668,-12.312929153442383,-14.928240776062012,-13.560311317443848,-12.90011215209961,-12.33845329284668,-8.121143341064453,-7.899394989013672,-7.4181227684021,-7.003654956817627,-6.811141014099121,-6.7097039222717285,-6.23387336730957,-6.038448810577393,-5.922484874725342,-6.732491493225098,-6.273552417755127,-6.187424659729004,-6.126781940460205,-6.97378396987915,-6.367651462554932,-6.329920768737793,-6.288493633270264,-7.4031291007995605,-7.1505842208862305,-7.332468509674072,-7.44871711730957,-0.03371213749051094,-0.0338912196457386,-0.0341755747795105,-0.03433903306722641,-0.03437366709113121,-0.034997835755348206,-0.03529952093958855,-0.03567695990204811,-0.036258649080991745,-0.035116348415613174,-0.0363527350127697,-0.03699786588549614,-0.037156011909246445,-0.03494953736662865,-0.03468075767159462,-0.03524672985076904,-0.03540394827723503,-0.03448595851659775,-0.03389947861433029,-0.03430447727441788,-0.034466762095689774
1739305946.7899148,-15.246586799621582,-14.821874618530273,-14.482953071594238,-14.376503944396973,-14.291333198547363,-14.14090347290039,-13.571235656738281,-13.047032356262207,-12.668691635131836,-14.350011825561523,-14.023504257202148,-13.431561470031738,-12.837013244628906,-14.726280212402344,-14.2970552444458,-13.585777282714844,-12.90318489074707,-15.13935661315918,-14.62755298614502,-14.131327629089355,-13.50146770477295,-8.50357437133789,-8.866036415100098,-8.703503608703613,-8.445393562316895,-8.215705871582031,-7.192802906036377,-6.626230239868164,-6.249478816986084,-6.043768882751465,-6.874798774719238,-6.280171871185303,-5.962941646575928,-5.741235256195068,-6.806312084197998,-6.030928611755371,-5.783476829528809,-5.645551681518555,-6.908651351928711,-6.352293491363525,-6.252026557922363,-6.185765266418457,-0.03303320333361626,-0.03364523872733116,-0.03477751091122627,-0.03554889187216759,-0.03606555610895157,-0.034861840307712555,-0.035473328083753586,-0.035692375153303146,-0.03614169731736183,-0.03461259603500366,-0.03597677871584892,-0.0364048145711422,-0.03657934069633484,-0.034515514969825745,-0.03541719540953636,-0.03548033535480499,-0.03524728864431381,-0.03443974629044533,-0.0345991775393486,-0.03488984704017639,-0.034592997282743454
1739305946.9243176,-15.769231796264648,-14.586198806762695,-13.672038078308105,-13.186120986938477,-12.722478866577148,-13.661203384399414,-12.8510103225708,-12.345662117004395,-11.80193042755127,-14.094846725463867,-13.475690841674805,-12.910867691040039,-12.525588035583496,-14.638261795043945,-14.183347702026367,-13.762970924377441,-13.406011581420898,-15.355513572692871,-15.04113483428955,-14.760517120361328,-14.453226089477539,-8.91537094116211,-9.167893409729004,-9.158477783203125,-9.06515884399414,-9.168973922729492,-7.576932430267334,-7.021797180175781,-6.6227641105651855,-6.235917568206787,-6.986436367034912,-6.181903839111328,-5.59652042388916,-5.256210803985596,-6.679474353790283,-5.769721984863281,-5.265373706817627,-4.912323951721191,-6.592703342437744,-5.732366561889648,-5.251015663146973,-4.893990993499756,-0.03402448818087578,-0.03387081250548363,-0.03446919843554497,-0.03529158979654312,-0.035779766738414764,-0.03525238111615181,-0.03565787896513939,-0.035843804478645325,-0.03571343049407005,-0.03502187505364418,-0.03570809215307236,-0.03562595322728157,-0.03604963794350624,-0.034741148352622986,-0.03507799282670021,-0.03525650128722191,-0.03571654111146927,-0.034635767340660095,-0.03430948406457901,-0.034219447523355484,-0.03429248183965683
1739305947.0603914,-15.93960189819336,-14.603540420532227,-13.590845108032227,-12.776134490966797,-12.191475868225098,-13.631441116333008,-12.758368492126465,-12.258513450622559,-11.755446434020996,-14.276728630065918,-13.583780288696289,-13.02574634552002,-12.601534843444824,-14.965694427490234,-14.5075101852417,-14.116338729858398,-13.594093322753906,-15.64563274383545,-15.562795639038086,-15.341890335083008,-15.076552391052246,-9.029427528381348,-9.283077239990234,-9.399853706359863,-9.303423881530762,-9.499130249023438,-7.914613246917725,-7.310564041137695,-6.8986287117004395,-6.4603495597839355,-7.3845133781433105,-6.515722751617432,-5.924676418304443,-5.463100910186768,-7.019955635070801,-6.126012325286865,-5.585712432861328,-5.102188587188721,-6.8003740310668945,-5.979141712188721,-5.402862548828125,-4.8957719802856445,-0.034535329788923264,-0.034056905657052994,-0.03469289839267731,-0.03503499925136566,-0.03546430915594101,-0.03571086749434471,-0.03606751188635826,-0.036300402134656906,-0.03620956838130951,-0.03609020262956619,-0.036746278405189514,-0.03674101456999779,-0.03689288720488548,-0.03610776364803314,-0.03677694872021675,-0.03700900822877884,-0.03690173849463463,-0.035771552473306656,-0.03608303889632225,-0.03599236533045769,-0.03587861359119415
1739305947.1911156,-16.1098575592041,-14.802685737609863,-13.703083038330078,-13.00085163116455,-12.43290901184082,-13.863154411315918,-13.042388916015625,-12.626388549804688,-12.112643241882324,-14.456725120544434,-13.754605293273926,-13.202980041503906,-12.792426109313965,-15.115622520446777,-14.625035285949707,-14.229846000671387,-13.837972640991211,-15.99148941040039,-15.910481452941895,-15.684081077575684,-15.521114349365234,-9.185235023498535,-9.459024429321289,-9.555083274841309,-9.54316520690918,-9.703160285949707,-8.155899047851562,-7.654054641723633,-7.304914474487305,-6.857080936431885,-7.611883163452148,-6.794678211212158,-6.185766220092773,-5.712582588195801,-7.247319221496582,-6.355368137359619,-5.849162578582764,-5.415473937988281,-7.103396415710449,-6.26718282699585,-5.677679061889648,-5.210492134094238,-0.03475232049822807,-0.034285590052604675,-0.03452398255467415,-0.0350431464612484,-0.0355205200612545,-0.03594578430056572,-0.03655610606074333,-0.037045918405056,-0.03695296868681908,-0.0362609326839447,-0.037013087421655655,-0.03691732510924339,-0.037122782319784164,-0.03628578037023544,-0.03697168081998825,-0.03719894215464592,-0.037341319024562836,-0.03655315935611725,-0.0368797592818737,-0.03678565472364426,-0.036919448524713516
1739305947.3242514,-16.665742874145508,-15.32816219329834,-14.186467170715332,-13.353829383850098,-12.582365036010742,-14.041439056396484,-13.235777854919434,-12.632237434387207,-12.219348907470703,-14.74505615234375,-13.92090129852295,-13.362205505371094,-12.897836685180664,-15.512721061706543,-14.901723861694336,-14.331972122192383,-13.856807708740234,-16.524253845214844,-16.183536529541016,-16.066608428955078,-15.80140495300293,-9.619558334350586,-9.892568588256836,-9.992393493652344,-9.94079875946045,-9.96646499633789,-8.430359840393066,-7.899327754974365,-7.439890384674072,-7.048762798309326,-7.937300682067871,-7.069835662841797,-6.453272819519043,-5.93878698348999,-7.627148151397705,-6.7041850090026855,-6.136673927307129,-5.654846668243408,-7.544718265533447,-6.579922199249268,-6.0357866287231445,-5.511394500732422,-0.036098454147577286,-0.03557542711496353,-0.035820916295051575,-0.036079734563827515,-0.03591904789209366,-0.03639036789536476,-0.03696523606777191,-0.03680770844221115,-0.03700999170541763,-0.03706599026918411,-0.03743237629532814,-0.03733236342668533,-0.037172917276620865,-0.037407372146844864,-0.03774688020348549,-0.037519119679927826,-0.037345658987760544,-0.03802026808261871,-0.03767061606049538,-0.03783532232046127,-0.03765065222978592
1739305947.4578102,-17.16908073425293,-15.789274215698242,-14.687782287597656,-13.99040412902832,-13.335713386535645,-14.927669525146484,-14.135580062866211,-13.622413635253906,-13.154417991638184,-15.55849552154541,-14.866045951843262,-14.266854286193848,-13.903996467590332,-16.236684799194336,-15.640630722045898,-15.323866844177246,-14.941664695739746,-16.986955642700195,-17.035818099975586,-16.80105972290039,-16.79639434814453,-10.031250953674316,-10.330695152282715,-10.456428527832031,-10.479647636413574,-10.576951026916504,-9.132349014282227,-8.60616683959961,-8.174057960510254,-7.7764668464660645,-8.589123725891113,-7.746466159820557,-7.126588821411133,-6.659132480621338,-8.201312065124512,-7.279195785522461,-6.823906421661377,-6.399073600769043,-7.998081684112549,-7.222225189208984,-6.632542133331299,-6.2138237953186035,-0.03726622089743614,-0.03673342987895012,-0.0370032861828804,-0.03761490061879158,-0.03777480125427246,-0.038602303713560104,-0.03928585350513458,-0.03950151801109314,-0.039622046053409576,-0.03902807459235191,-0.03977691009640694,-0.039656125009059906,-0.03987045958638191,-0.03907402232289314,-0.03943571075797081,-0.03993260860443115,-0.04007967561483383,-0.03900415077805519,-0.039661336690187454,-0.03947979956865311,-0.04003532975912094
1739305947.5887537,-17.844873428344727,-16.67438507080078,-15.41119384765625,-14.711836814880371,-14.165827751159668,-15.908989906311035,-15.14563274383545,-14.661108016967773,-14.261348724365234,-16.60117530822754,-15.97970962524414,-15.561173439025879,-15.18195629119873,-17.418567657470703,-16.923025131225586,-16.550012588500977,-16.21826171875,-18.229890823364258,-18.24989128112793,-18.169998168945312,-17.798328399658203,-10.462087631225586,-10.904531478881836,-10.879766464233398,-10.91063117980957,-11.097859382629395,-9.634511947631836,-9.077162742614746,-8.650728225708008,-8.258166313171387,-9.137944221496582,-8.323934555053711,-7.754475116729736,-7.258973121643066,-8.858692169189453,-7.968367576599121,-7.412860870361328,-6.914734363555908,-8.710641860961914,-7.882682800292969,-7.323892116546631,-6.701354503631592,-0.038479335606098175,-0.038615208119153976,-0.03853125497698784,-0.03912191838026047,-0.039671916514635086,-0.040609680116176605,-0.04140567407011986,-0.0416802354156971,-0.04184631630778313,-0.041129592806100845,-0.04198069870471954,-0.04234044998884201,-0.04258736968040466,-0.04151169955730438,-0.04204851761460304,-0.042273443192243576,-0.04251563921570778,-0.04147695377469063,-0.04191669076681137,-0.04211689531803131,-0.04154912009835243
1739305947.7232227,-18.28974151611328,-17.254432678222656,-16.271778106689453,-15.548308372497559,-14.789706230163574,-16.474910736083984,-15.677750587463379,-15.22696590423584,-14.845070838928223,-17.16512107849121,-16.52400779724121,-16.106008529663086,-15.748001098632812,-17.853900909423828,-17.561965942382812,-17.245201110839844,-16.907976150512695,-18.805309295654297,-18.843002319335938,-18.78524398803711,-18.85188865661621,-11.03470516204834,-11.526989936828613,-11.689913749694824,-11.73373794555664,-11.725296020507812,-10.18474292755127,-9.534650802612305,-9.143548965454102,-8.741150856018066,-9.73054313659668,-8.858311653137207,-8.304986953735352,-7.817797660827637,-9.396045684814453,-8.597668647766113,-8.065104484558105,-7.6020989418029785,-9.370096206665039,-8.579255104064941,-8.043842315673828,-7.65098762512207,-0.0393492616713047,-0.03975563868880272,-0.040473490953445435,-0.041119810193777084,-0.040954023599624634,-0.041510891169309616,-0.04192936792969704,-0.042194217443466187,-0.042433030903339386,-0.041985150426626205,-0.04250333085656166,-0.04274296388030052,-0.04292624816298485,-0.0420360304415226,-0.042860280722379684,-0.043143972754478455,-0.04338905215263367,-0.04238780215382576,-0.04276770353317261,-0.04303086921572685,-0.0436859168112278
1739305947.8545842,-19.115978240966797,-17.646211624145508,-16.403642654418945,-15.857597351074219,-15.332107543945312,-17.264402389526367,-16.632068634033203,-16.51533317565918,-16.139808654785156,-18.171499252319336,-17.533300399780273,-17.257369995117188,-16.952184677124023,-18.88345718383789,-18.647268295288086,-18.520137786865234,-18.40462875366211,-19.735273361206055,-19.975576400756836,-19.941125869750977,-20.22281265258789,-11.90195083618164,-12.085639953613281,-11.98190689086914,-12.069230079650879,-12.279694557189941,-10.914636611938477,-10.311946868896484,-10.052026748657227,-9.59152603149414,-10.554956436157227,-9.65857219696045,-9.140730857849121,-8.619985580444336,-10.284520149230957,-9.468025207519531,-8.964272499084473,-8.56337833404541,-10.165396690368652,-9.440871238708496,-8.893461227416992,-8.550298690795898,-0.04113912582397461,-0.0404941588640213,-0.04041147604584694,-0.04139570891857147,-0.04199470952153206,-0.04308389872312546,-0.04390517994761467,-0.04515819624066353,-0.04536629095673561,-0.04403301328420639,-0.044536374509334564,-0.04519890621304512,-0.04547558352351189,-0.04406041279435158,-0.04497722163796425,-0.045778267085552216,-0.04653038829565048,-0.044003039598464966,-0.044952087104320526,-0.045176319777965546,-0.04633338749408722
1739305947.9913855,-18.503746032714844,-17.265554428100586,-16.355287551879883,-15.730708122253418,-15.257160186767578,-17.257198333740234,-16.73737335205078,-16.490449905395508,-16.322851181030273,-18.02666664123535,-17.78169822692871,-17.447275161743164,-17.347190856933594,-19.088743209838867,-18.871450424194336,-18.768516540527344,-18.538734436035156,-19.86061668395996,-20.3253231048584,-20.337650299072266,-20.32502555847168,-11.714158058166504,-11.966972351074219,-12.0413236618042,-12.017398834228516,-12.184652328491211,-11.024703025817871,-10.42416763305664,-10.041549682617188,-9.710501670837402,-10.639673233032227,-9.883185386657715,-9.27161979675293,-8.836785316467285,-10.573572158813477,-9.73006820678711,-9.241227149963379,-8.750160217285156,-10.499744415283203,-9.891998291015625,-9.345343589782715,-8.824004173278809,-0.039476003497838974,-0.039253752678632736,-0.03989085182547569,-0.040535181760787964,-0.04111405089497566,-0.04253397881984711,-0.04338926449418068,-0.04412533715367317,-0.044890161603689194,-0.043062642216682434,-0.044376440346241,-0.0446525514125824,-0.04545564949512482,-0.04392928630113602,-0.04487445577979088,-0.045601144433021545,-0.0459478385746479,-0.04379171133041382,-0.045119550079107285,-0.045344915241003036,-0.045625392347574234
1739305948.1200519,-18.67532730102539,-17.268321990966797,-16.222394943237305,-15.471075057983398,-15.08790397644043,-17.164630889892578,-16.692886352539062,-16.331119537353516,-16.172561645507812,-17.955524444580078,-17.579465866088867,-17.42600440979004,-17.007204055786133,-18.851255416870117,-18.65644073486328,-18.60516929626465,-18.361591339111328,-19.595947265625,-20.091211318969727,-20.130781173706055,-20.16030502319336,-11.851889610290527,-11.93934154510498,-11.875858306884766,-11.713547706604004,-11.949125289916992,-10.823132514953613,-10.185219764709473,-9.710495948791504,-9.315836906433105,-10.47614860534668,-9.631391525268555,-9.078763961791992,-8.491031646728516,-10.346086502075195,-9.485411643981934,-8.989578247070312,-8.477035522460938,-10.311205863952637,-9.67371940612793,-9.13209056854248,-8.621238708496094,-0.03975047171115875,-0.039158403873443604,-0.03945710137486458,-0.039750151336193085,-0.04063374549150467,-0.0419737808406353,-0.0428062379360199,-0.04309837892651558,-0.043711598962545395,-0.04246583953499794,-0.04330826550722122,-0.04400930553674698,-0.04384220018982887,-0.042869918048381805,-0.04371029511094093,-0.0445408895611763,-0.04481972008943558,-0.042718306183815,-0.04399443045258522,-0.044278692454099655,-0.04454284533858299
